
 Lista de Imóveis da Caixa;;Data de geração:;21/07/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8787711979557 ;SP ;SAO PAULO ;JARDIM GILDA MARIA ;RUA MARIO REGALLO PEREIRA, N. 128, Apto 64, PV 06 BL 01 SUBCOND 01 ;126.926,84;210.000,00;39.56;Não;Apartamento, 61.70 de área total, 41.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711979557
 8787712097965 ;SP ;SAO PAULO ;JARDIM GILDA MARIA ;RUA MARIO REGALLO PEREIRA, N. 128, Apto 05, BL 06 TERREO ;135.993,04;225.000,00;39.56;Não;Apartamento, 61.70 de área total, 41.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712097965
 8787713074942 ;SP ;SAO PAULO ;JARDIM GILDA MARIA ;RUA MARCO GIANNINI, N. 237, Apto 32, 3º PAV, SUBCOND. 2, BL 06 ;123.904,77;205.000,00;39.56;Não;Apartamento, 59.58 de área total, 40.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713074942
 8787713453951 ;SP ;SAO PAULO ;JARDIM GILDA MARIA ;RUA MARCO GIANNINI, N. 237, Apto 53, PAV 5 SUB COND 1 BL 3 ;129.948,90;215.000,00;39.56;Não;Apartamento, 48.34 de área total, 40.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713453951
 8787718198810 ;SP ;SAO PAULO ;JARDIM GILDA MARIA ;RUA MARCO GIANNINI, N. 240, Apto 612, PV 06 BL 02 HIS2 ;132.970,97;220.000,00;39.56;Não;Apartamento, 50.76 de área total, 31.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718198810
 8787717589173 ;SP ;SAO PAULO ;JARDIM ITACOLOMI ;RUA MANOEL SOARES DE OLIVEIRA, N. 51, Apto 1711, PAV 17 TR B ;128.740,08;213.000,00;39.56;Não;Apartamento, 33.19 de área total, 26.14 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717589173
 8787711721240 ;SP ;SAO PAULO ;JARDIM EGLE ;RUA ESTADO DO CEARA, N. 1084, Apto 97, 9º PAV, BL 05 ;121.487,11;201.000,00;39.56;Não;Apartamento, 76.49 de área total, 40.20 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711721240
 8787713129046 ;SP ;SAO PAULO ;JARDIM PARIS ;RUA JANUARIO ZINGARO, N. 317, Apto 1004, BL2 PAV 10 HMP ;136.597,45;226.000,00;39.56;Não;Apartamento, 66.38 de área total, 43.33 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713129046
 8787714036068 ;SP ;SAO PAULO ;JARDIM PARIS ;RUA JANUARIO ZINGARO, N. 317, Apto 1805, PAV 18 BL 02 HMP ;123.904,77;205.000,00;39.56;Não;Apartamento, 66.39 de área total, 43.34 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714036068
 8787711352589 ;SP ;SAO PAULO ;JARDIM SAO SAVERIO ;AVENIDA DOS OURIVES, N. 951, Apto 132, PV 13 BL 03 ;128.437,87;212.500,00;39.56;Não;Apartamento, 65.63 de área total, 42.10 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711352589
 8787714970720 ;SP ;SAO PAULO ;JARDIM SAO SAVERIO ;AVENIDA DOS OURIVES, N. 880, Apto 201, PV 02 TORRE 1 ;126.926,84;210.000,00;39.56;Não;Apartamento, 55.63 de área total, 34.65 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714970720
 8787715920522 ;SP ;SAO PAULO ;PARADA XV DE NOVEMBRO ;RUA GOIATA, N. 232, Apto 502, PAV 5 TR 2 ;126.926,84;210.000,00;39.56;Não;Apartamento, 58.37 de área total, 41.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715920522
 8787717651669 ;SP ;SAO PAULO ;PARADA XV DE NOVEMBRO ;RUA GOIATA, N. 232, Apto 507, TORRE 04 ;135.993,04;225.000,00;39.56;Não;Apartamento, 58.37 de área total, 41.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717651669
 8787717102711 ;SP ;SAO PAULO ;PARQUE BRISTOL ;RUA PROFESSOR ARTUR PRIMAVESI, N. 154, Apto 503, TR A ;134.179,80;222.000,00;39.56;Não;Apartamento, 36.09 de área total, 29.17 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717102711
 8787720064272 ;SP ;SAO PAULO ;PARQUE BRISTOL ;RUA PROFESSOR ARTUR PRIMAVESI, N. 154, Apto 1506, TORRE A PAV 5 ;142.037,17;235.000,00;39.56;Não;Apartamento, 36.03 de área total, 29.12 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720064272
 8787720350917 ;SP ;SAO PAULO ;PARQUE BRISTOL ;RUA PROFESSOR ARTUR PRIMAVESI, N. 154, Apto 1603, TR B PAV 16 ;122.695,94;203.000,00;39.56;Não;Apartamento, 44.84 de área total, 29.17 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720350917
 8787714887076 ;SP ;SAO PAULO ;MOOCA ;RUA VISCONDE DE PARNAIBA, N. 766, Apto 107, TORRE B HIS-1 ;135.993,04;225.000,00;39.56;Não;Apartamento, 31.46 de área total, 24.51 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714887076
 8787714197533 ;SP ;SAO PAULO ;PARQUE FONGARO ;RUA ANTONIO GOMES FERREIRA, N. 51, Apto 602, HIS2 PAV 6 TR B ;122.091,53;202.000,00;39.56;Não;Apartamento, 46.05 de área total, 32.36 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714197533
 8787715951959 ;SP ;SAO PAULO ;PARQUE NOVO MUNDO ;RUA DA BARACELA, N. 457, Apto 111, 11º PAV, TORRE A, HIS-1 ;126.926,84;210.000,00;39.56;Não;Apartamento, 48.23 de área total, 32.11 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715951959
 8787716080978 ;SP ;SAO PAULO ;PARQUE NOVO MUNDO ;RUA DA BARACELA, N. 457, Apto 1003, HIS 1 ;126.926,84;210.000,00;39.56;Não;Apartamento, 48.32 de área total, 32.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716080978
 8787717723775 ;SP ;SAO PAULO ;PIQUERI ;RUA JOSE PERES CAMPELO, N. 2, Apto 604, TR B PAV 06 ;139.015,11;230.000,00;39.56;Não;Apartamento, 40.86 de área total, 32.22 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717723775
 8787706030340 ;SP ;SAO PAULO ;PARQUE NACOES UNIDAS ;RUA SAVERIO VALENTE, N. 635, Apto 61, BL 01 PAV 06 ;129.948,90;215.000,00;39.56;Não;Apartamento, 69.25 de área total, 41.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706030340
 8787710841268 ;SP ;SAO PAULO ;VILA RE ;RUA CARLOS MARIA STEIMBERG, N. 194, Apto 510, 05 PV TORRE A ;139.015,11;230.000,00;39.56;Não;Apartamento, 0.00 de área total, 35.23 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710841268
 8787713669636 ;SP ;SAO PAULO ;VILA RE ;RUA ALDEIA PARACANTI, N. 38, Apto 707, 7º PAV ;123.904,77;205.000,00;39.56;Não;Apartamento, 39.08 de área total, 28.60 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713669636
 8787717199456 ;SP ;SAO PAULO ;VILA RE ;RUA JARAUARA, N. 107, Apto 1111, PAV11 ;135.993,04;225.000,00;39.56;Não;Apartamento, 33.18 de área total, 25.29 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717199456
 8787718200849 ;SP ;SAO PAULO ;VILA RE ;RUA DOS CONTINENTES, N. 20, Apto 403, HIS-2 ;136.416,13;225.700,00;39.56;Não;Apartamento, 40.72 de área total, 32.10 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718200849
 8787721561105 ;SP ;SAO PAULO ;VILA RE ;RUA DOS CONTINENTES, N. 20, Apto 1712, PV 07 HIS2 ;134.784,21;223.000,00;39.56;Não;Apartamento, 46.68 de área total, 33.25 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787721561105
 8444429980842 ;SP ;SAO PAULO ;VILA RIO BRANCO ;RUA NIEMEYER, N. 396, Apto 15, HIS-2, 3º PAV ;114.838,57;190.000,00;39.56;Não;Apartamento, 36.34 de área total, 29.57 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429980842
 8444427663025 ;SP ;SAO PAULO ;VILA JACUI ;RUA INACIO MACIEL, N. 225 B, Apto 2, TERREO HMP ;114.838,57;190.000,00;39.56;Não;Apartamento, 49.20 de área total, 27.80 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427663025
 8787709185565 ;SP ;SAO PAULO ;VILA SAO JOSE ;RUA SAGRADA FAMILIA, N. 8, Apto 40, 1 E SEGUNDO PAV ;142.037,17;235.000,00;39.56;Não;Apartamento, 103.22 de área total, 49.44 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709185565
 8787715346435 ;SP ;SAO PAULO ;VILA PEREIRA BARRETO ;RUA CELSO VIEIRA, N. 261, Apto 305, PAV 3 ;117.860,63;195.000,00;39.56;Não;Apartamento, 0.00 de área total, 16.46 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715346435
 8787712115351 ;SP ;SAO PAULO ;VILA LOURDES ;PRACA AMIANTO, N. 30, Apto 405, 4º PAV, BL 2, MÓDULO II ;141.432,76;234.000,00;39.56;Não;Apartamento, 78.17 de área total, 44.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712115351
 8787712798530 ;SP ;SAO PAULO ;VILA LOURDES ;PRACA AMIANTO, N. 30, Apto 1303, BL 03 PAV 13 ;113.629,74;188.000,00;39.56;Não;Apartamento, 74.49 de área total, 42.09 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712798530
 8787713480410 ;SP ;SAO PAULO ;VILA LOURDES ;PRACA AMIANTO, N. 30, Apto 803, PAV 8 BL 2 MOD II ;116.954,01;193.500,00;39.56;Não;Apartamento, 74.49 de área total, 42.09 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713480410
 8787705317653 ;SP ;SAO PAULO ;VILA NOVA CURUCA ;RUA OSORIO FRANCO VILHENA, N. 1301, Apto 32, BL 9 BILBAO HMP ;114.838,57;190.000,00;39.56;Não;Apartamento, 46.04 de área total, 39.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705317653
 8787715709562 ;SP ;SAO PAULO ;VILA NOVA CURUCA ;RUA OSORIO FRANCO VILHENA, N. 1217, Apto 308, TORRE B 3PV HIS ;126.926,84;210.000,00;39.56;Não;Apartamento, 46.44 de área total, 32.48 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715709562
 8787713332747 ;SP ;SAO PAULO ;CONJUNTO HABITACIONAL SANTA ETELVINA III ;RUA ARROIO SARANDI, N. 93, Apto 402, CATEGORIA HIS-1 ;125.113,59;207.000,00;39.56;Não;Apartamento, 47.12 de área total, 34.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713332747
 8787714369253 ;SP ;SAO PAULO ;CONJUNTO HABITACIONAL SANTA ETELVINA III ;RUA ARROIO SARANDI, N. 93, Apto 704, HIS-1 ;116.047,39;192.000,00;39.56;Não;Apartamento, 54.07 de área total, 34.99 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714369253
 8787713194158 ;SP ;SAO PAULO ;FAZENDA DA JUTA ;RUA CLENIO WANDERLEY, N. 80, Apto 1005, 10º PAV, BL 02, HIS 1 ;117.346,88;194.150,00;39.56;Não;Apartamento, 54.55 de área total, 35.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713194158
 8787714563548 ;SP ;SAO PAULO ;FAZENDA DA JUTA ;RUA CLENIO WANDERLEY, N. 80, Apto 2001, PV 20 BL 01 SUBCOND 2 HIS2 ;129.948,90;215.000,00;39.56;Não;Apartamento, 54.55 de área total, 35.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714563548
 8787710306346 ;SP ;SAO PAULO ;GLEBA DO PESSEGO ;RUA SHO YOSHIOKA, N. 511, Apto 103, BL 02 PAV 1 ;113.780,84;188.250,00;39.56;Não;Apartamento, 65.24 de área total, 44.74 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710306346
 8555537597223 ;SP ;SAO PAULO ;SANTO AMARO ;R ACOMAYO, N. 180, Apto 21, BL 4 ;124.477,48;205.947,55;39.56;Não;Apartamento, 71.85 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537597223
 8787715151731 ;SP ;SAO PAULO ;SANTO AMARO ;RUA JOAO GOMES BATISTA, N. 1100, Apto 708, TORRE A FPHIS ;115.753,47;191.513,70;39.56;Não;Apartamento, 34.25 de área total, 26.56 de área privativa, 0.00 de área do terreno,  1 qto(s), WC.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715151731
 8787710694079 ;SP ;SAO PAULO ;VILA CRISTALIA ;AVENIDA MARGINAL, N. SN, Apto 17,  PV 01 BL 04 ;120.882,70;200.000,00;39.56;Não;Apartamento, 0.00 de área total, 40.20 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710694079
 8787719359175 ;SP ;SAO PAULO ;VILA CURUCA ;RUA OSORIO FRANCO VILHENA, N. 1217, Apto 1508, TR B HIS ;140.223,93;232.000,00;39.56;Não;Apartamento, 46.43 de área total, 32.48 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719359175
 8787719578705 ;SP ;SAO PAULO ;VILA CURUCA ;RUA OSORIO FRANCO VILHENA, N. 1217, Apto 1609, TR B HIS ;132.970,97;220.000,00;39.56;Não;Apartamento, 46.31 de área total, 32.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719578705
 8787719725783 ;SP ;SAO PAULO ;VILA CURUCA ;RUA OSORIO FRANCO VILHENA, N. 1217, Apto 1008, TR B HIS ;128.135,66;212.000,00;39.56;Não;Apartamento, 46.43 de área total, 32.48 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719725783
 8555533609740 ;SP ;SAO PAULO ;VILA DAMACENO ;RUA JOAQUIM DO REGO MONTEIRO, N. 130, Apto 14, TORRE 12 ;123.904,77;205.000,00;39.56;Não;Apartamento, 77.98 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533609740
 8787716764826 ;SP ;SAO PAULO ;VILA CARMOSINA ;AVENIDA ADRIANO BERTOZZI, N. 850, Apto 64, BL 08 SUBCONDOMINIO 03 HIS 2 ;132.970,97;220.000,00;39.56;Não;Apartamento, 70.70 de área total, 41.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716764826
 8787709896461 ;SP ;SAO PAULO ;TUCURUVI ;RUA BARAO CARLOS DE SOUSA ANHUMAS, N. 380, Apto 42, BL18 ;126.926,84;210.000,00;39.56;Não;Apartamento, 78.08 de área total, 38.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709896461
 8787711095519 ;SP ;SAO PAULO ;TUCURUVI ;RUA BARAO CARLOS DE SOUSA ANHUMAS, N. 380, Apto 12,  BL10 1PAV ;125.113,59;207.000,00;39.56;Não;Apartamento, 78.07 de área total, 38.69 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711095519
 8787711953736 ;SP ;SAO PAULO ;TATUAPE ;R CEARA, N. 1138, Apto 1PNE, BL 04 PAV TERREO HIS2 ;134.179,80;222.000,00;39.56;Não;Apartamento, 67.86 de área total, 41.56 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711953736
 8787711414207 ;SP ;SAO PAULO ;SAO MIGUEL PAULISTA ;AVENIDA NORDESTINA, N. 2800, Apto 1304, TORRE 02 ;126.926,84;210.000,00;39.56;Não;Apartamento, 56.73 de área total, 39.77 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711414207
 8787711884467 ;SP ;SAO PAULO ;SAO MIGUEL PAULISTA ;AVENIDA SAO MIGUEL, N. 8184, Apto 905, HMP ;120.882,70;200.000,00;39.56;Não;Apartamento, 52.91 de área total, 34.88 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711884467
 8787713464430 ;SP ;SAO PAULO ;SAO MIGUEL PAULISTA ;AVENIDA SAO MIGUEL, N. 8184, Apto 1304, HMP ;120.882,70;200.000,00;39.56;Não;Apartamento, 52.35 de área total, 34.51 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713464430
 8787714413813 ;SP ;SAO PAULO ;SAO MIGUEL PAULISTA ;RUA OSORIO FRANCO VILHENA, N. 1260, Apto 907, TR B HIS ;114.838,57;190.000,00;39.56;Não;Apartamento, 45.74 de área total, 32.22 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714413813
 8787710153493 ;SP ;SAO PAULO ;SAUDE ;AVENIDA DOS OURIVES, N. 951, Apto 114, BL 03 ;139.015,11;230.000,00;39.56;Não;Apartamento, 68.87 de área total, 44.18 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710153493
 8787710293635 ;SP ;SAO PAULO ;SAUDE ;AVENIDA DOS OURIVES, N. 951, Apto 27, BL 03 PAV 02 ;129.948,90;215.000,00;39.56;Não;Apartamento, 65.63 de área total, 42.10 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710293635
 8787710468460 ;SP ;SAO PAULO ;SAUDE ;AVENIDA DOS OURIVES, N. SN, Apto 51, BL 03 ;132.970,97;220.000,00;39.56;Não;Apartamento, 68.87 de área total, 44.18 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710468460
 8787713567337 ;SP ;SAO PAULO ;SAUDE ;AVENIDA DOS OURIVES, N. 840, Apto 612, HIS-2 TORRE 02 ;137.201,86;227.000,00;39.56;Não;Apartamento, 54.98 de área total, 34.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713567337
